Question,Option A,Option B,Option C,Option D,Correct Answer,Solution,Category,Subcategory
A classifier has 176 true positives and 35 false negatives. What is its recall (rounded to 2 decimal places)?,0.68,0.98,0.83,0.63,C,Recall = TP / (TP + FN) = 176 / (176 + 35) = 0.83.,ML – Machine Learning,Model Evaluation
"Which term matches this description: ""an ensemble method that trains multiple instances of a model on different bootstrapped subsets of data and averages their predictions""?",a classification problem,a bagging classifier,a decision tree,a random forest,B,The description matches a bagging classifier: an ensemble method that trains multiple instances of a model on different bootstrapped subsets of data and averages their predictions,ML – Machine Learning,Classification
Which statement correctly describes mean squared error (MSE)?,a metric that summarises the overall performance of a classification model based on its ROC curve,a common metric used to evaluate regression models by measuring the average squared difference between predicted and actual values,a metric used to evaluate regression models by measuring the average absolute difference between predicted and actual values,a statistical measure indicating how well a regression model's predictions approximate the actual data,B,"By definition, mean squared error (MSE) is: a common metric used to evaluate regression models by measuring the average squared difference between predicted and actual values",ML – Machine Learning,Model Evaluation
A classifier has 117 true positives and 39 false negatives. What is its recall (rounded to 2 decimal places)?,0.95,0.55,1.00,0.75,D,Recall = TP / (TP + FN) = 117 / (117 + 39) = 0.75.,ML – Machine Learning,Model Evaluation
A classifier has 154 true positives and 79 false positives. What is its precision (rounded to 2 decimal places)?,0.81,0.66,0.51,0.86,B,Precision = TP / (TP + FP) = 154 / (154 + 79) = 0.66.,ML – Machine Learning,Model Evaluation
A classifier has 163 true positives and 15 false negatives. What is its recall (rounded to 2 decimal places)?,0.62,0.77,0.82,0.92,D,Recall = TP / (TP + FN) = 163 / (163 + 15) = 0.92.,ML – Machine Learning,Model Evaluation
"Fill in the blank: ______ refers to ""a metric that measures the proportion of actual positives correctly identified by a model"".",mean squared error (MSE),mean absolute error (MAE),AUC (Area Under the Curve),recall (in ML),D,recall (in ML) refers to: a metric that measures the proportion of actual positives correctly identified by a model,ML – Machine Learning,Model Evaluation
Which statement correctly describes hyperparameter tuning?,a technique used to address class imbalance by increasing the number of examples in the minority class,the process of selecting the optimal configuration settings for a machine learning model to maximise performance,a subset of data used during training to tune model hyperparameters and prevent overfitting,the portion of data used to evaluate the performance of a trained machine learning model on unseen examples,B,"By definition, hyperparameter tuning is: the process of selecting the optimal configuration settings for a machine learning model to maximise performance",ML – Machine Learning,ML Basics
"Which term matches this description: ""a popular Python library used for data manipulation and analysis, especially with tabular data""?",pandas,LightGBM,a pipeline (in scikit-learn),Keras,A,"The description matches pandas: a popular Python library used for data manipulation and analysis, especially with tabular data",ML – Machine Learning,ML Tools
Which statement correctly describes Kaggle?,"an open-source machine learning framework developed by Google, widely used for building deep learning models",a tool that chains together multiple data processing and modelling steps into a single workflow,a popular open-source Python library used for implementing machine learning algorithms,an online community and platform for data scientists and machine learning practitioners to find datasets and compete in competitions,D,"By definition, Kaggle is: an online community and platform for data scientists and machine learning practitioners to find datasets and compete in competitions",ML – Machine Learning,ML Tools
Which statement correctly describes a residual (in regression)?,"the process of adjusting the range of independent variables in a dataset, often required before applying certain algorithms",the difference between an observed value and the value predicted by a regression model,"a machine learning application that predicts when equipment is likely to fail, enabling proactive maintenance",a measure of impurity or disorder used to determine the best splits when building a decision tree,B,"By definition, a residual (in regression) is: the difference between an observed value and the value predicted by a regression model",ML – Machine Learning,Regression
What is grid search?,one complete pass through the entire training dataset during the model training process,a technique used to convert categorical variables into a binary vector representation suitable for machine learning models,the process of choosing the most relevant variables from a dataset to use in model training,a hyperparameter tuning method that exhaustively tries all possible combinations of specified parameter values,D,grid search is: a hyperparameter tuning method that exhaustively tries all possible combinations of specified parameter values,ML – Machine Learning,ML Basics
Which statement correctly describes content-based recommendation?,a machine learning application that predicts future customer demand for products or services,"a machine learning task that categorises text based on the emotional tone it conveys, such as positive or negative","a recommendation approach that suggests items similar to those a user has liked in the past, based on item attributes",a machine learning task that involves predicting future values based on previously observed sequential data,C,"By definition, content-based recommendation is: a recommendation approach that suggests items similar to those a user has liked in the past, based on item attributes",ML – Machine Learning,ML Applications
