Question,Option A,Option B,Option C,Option D,Correct Answer,Solution,Category,Subcategory
Is 482 divisible by 3?,No,Yes,Cannot say,Only sometimes,A,"482 ÷ 3 leaves remainder 2, so the answer is No.",Aptitude,Divisibility
A vehicle covers 135 km at a speed of 45 km/h. How long does it take?,5,6,8,3,D,Distance = Speed × Time = 45 × 3 = 135 km. So the answer is 3 hours.,Aptitude,Time and Distance
Find the Compound Interest on ₹19927 at 10% per annum for 2 years (compounded annually).,4185,4135,4235,4085,A,Amount = P(1+R/100)^T = 19927(1+10/100)^2 ≈ ₹24112. CI = Amount − P = ₹4185.,Aptitude,Compound Interest
A shopkeeper buys an item for ₹1668 and sells it at a 20% loss. What is the selling price?,1384,1314,1334,1304,C,Loss amount = 20% of 1668 = ₹334. Selling price = 1668 - 334 = ₹1334.,Aptitude,Profit and Loss
Find the Compound Interest on ₹9151 at 10% per annum for 3 years (compounded annually).,3079,2879,3009,3029,D,Amount = P(1+R/100)^T = 9151(1+10/100)^3 ≈ ₹12180. CI = Amount − P = ₹3029.,Aptitude,Compound Interest
Find the Simple Interest on ₹11676 at 12% per annum for 4 years.,5604,5304,5654,5704,A,SI = (P × R × T)/100 = (11676 × 12 × 4)/100 = ₹5604.,Aptitude,Simple Interest
"Find the average of these numbers: 15, 24, 44, 75, 31, 89, 62, 36.",52,48,47,42,C,"Sum = 376, Count = 8, Average = 376/8 = 47.",Aptitude,Averages
"Two numbers are in the ratio 2:3. If their sum is 15, find the larger number.",12,9,6,14,B,Total parts = 2+3 = 5. Each part = 15/5 = 3. Larger number = 3 × 3 = 9.,Aptitude,Ratios
"Find the average of these numbers: 41, 45, 38, 68, 45, 49, 44, 70.",51,49,53,50,D,"Sum = 400, Count = 8, Average = 400/8 = 50.",Aptitude,Averages
A quantity of 849 is decreased by 30%. What is the new value?,594,584,574,599,A,"30% of 849 = 255. Since it decreased, new value = 849 - 255 = 594.",Aptitude,Percentage
"Find the average of these numbers: 99, 72, 51, 94.",80,79,77,78,B,"Sum = 316, Count = 4, Average = 316/4 = 79.",Aptitude,Averages
"Two numbers are in the ratio 2:12. If their sum is 168, find the larger number.",159,144,149,139,B,Total parts = 2+12 = 14. Each part = 168/14 = 12. Larger number = 12 × 12 = 144.,Aptitude,Ratios
A vehicle travels at 23 km/h for 8 hours. What distance does it cover?,187,186,179,184,D,Distance = Speed × Time = 23 × 8 = 184 km. So the answer is 184 km.,Aptitude,Time and Distance
A shopkeeper buys an item for ₹2270 and sells it at a 20% loss. What is the selling price?,1836,1816,1796,1786,B,Loss amount = 20% of 2270 = ₹454. Selling price = 2270 - 454 = ₹1816.,Aptitude,Profit and Loss
Find the Compound Interest on ₹8669 at 10% per annum for 3 years (compounded annually).,2889,2919,2819,2869,D,Amount = P(1+R/100)^T = 8669(1+10/100)^3 ≈ ₹11538. CI = Amount − P = ₹2869.,Aptitude,Compound Interest
"Find the average of these numbers: 77, 59, 63, 58, 54, 85.",61,66,64,65,B,"Sum = 396, Count = 6, Average = 396/6 = 66.",Aptitude,Averages
Find the Simple Interest on ₹12889 at 7% per annum for 1 years.,602,902,852,802,B,SI = (P × R × T)/100 = (12889 × 7 × 1)/100 = ₹902.,Aptitude,Simple Interest
A shopkeeper buys an item for ₹3342 and sells it at a 50% loss. What is the selling price?,1641,1701,1671,1721,C,Loss amount = 50% of 3342 = ₹1671. Selling price = 3342 - 1671 = ₹1671.,Aptitude,Profit and Loss
"Find the average of these numbers: 99, 92, 74, 67.",84,78,80,83,D,"Sum = 332, Count = 4, Average = 332/4 = 83.",Aptitude,Averages
"Two numbers are in the ratio 8:5. If their sum is 208, find the larger number.",131,128,123,143,B,Total parts = 8+5 = 13. Each part = 208/13 = 16. Larger number = 8 × 16 = 128.,Aptitude,Ratios
"Two numbers are in the ratio 2:8. If their sum is 80, find the larger number.",64,54,79,61,A,Total parts = 2+8 = 10. Each part = 80/10 = 8. Larger number = 8 × 8 = 64.,Aptitude,Ratios
Find the Simple Interest on ₹33966 at 9% per annum for 5 years.,15585,14985,15285,15335,C,SI = (P × R × T)/100 = (33966 × 9 × 5)/100 = ₹15285.,Aptitude,Simple Interest
What is the LCM (Least Common Multiple) of 6 and 28?,88,82,84,87,C,"LCM(6,28) = (6×28)/HCF(6,28) = 84.",Aptitude,LCM and HCF
A vehicle travels at 116 km/h for 7 hours. What distance does it cover?,810,817,813,812,D,Distance = Speed × Time = 116 × 7 = 812 km. So the answer is 812 km.,Aptitude,Time and Distance
A vehicle covers 680 km at a speed of 85 km/h. How long does it take?,5,8,3,11,B,Distance = Speed × Time = 85 × 8 = 680 km. So the answer is 8 hours.,Aptitude,Time and Distance
"Two numbers are in the ratio 8:9. If their sum is 68, find the larger number.",36,33,31,41,A,Total parts = 8+9 = 17. Each part = 68/17 = 4. Larger number = 9 × 4 = 36.,Aptitude,Ratios
What is the HCF (Highest Common Factor) of 40 and 39?,1,4,3,-6.0,A,"HCF(40,39) = 1.",Aptitude,LCM and HCF
"Two numbers are in the ratio 4:5. If their sum is 117, find the larger number.",75,50,65,70,C,Total parts = 4+5 = 9. Each part = 117/9 = 13. Larger number = 5 × 13 = 65.,Aptitude,Ratios
A vehicle covers 123 km in 3 hours. What is its speed?,43,41,40,39,B,Distance = Speed × Time = 41 × 3 = 123 km. So the answer is 41 km/h.,Aptitude,Time and Distance
"Two numbers are in the ratio 7:12. If their sum is 171, find the larger number.",98,118,108,111,C,Total parts = 7+12 = 19. Each part = 171/19 = 9. Larger number = 12 × 9 = 108.,Aptitude,Ratios
What is the HCF (Highest Common Factor) of 41 and 93?,-6.0,2,5,1,D,"HCF(41,93) = 1.",Aptitude,LCM and HCF
Is 137 divisible by 5?,No,Only sometimes,Cannot say,Yes,A,"137 ÷ 5 leaves remainder 2, so the answer is No.",Aptitude,Divisibility
Find the Compound Interest on ₹15696 at 20% per annum for 3 years (compounded annually).,11527,11377,11427,11477,C,Amount = P(1+R/100)^T = 15696(1+20/100)^3 ≈ ₹27123. CI = Amount − P = ₹11427.,Aptitude,Compound Interest
A shopkeeper buys an item for ₹2566 and sells it at a 50% profit. What is the selling price?,3929,3819,3899,3849,D,Profit amount = 50% of 2566 = ₹1283. Selling price = 2566 + 1283 = ₹3849.,Aptitude,Profit and Loss
A vehicle covers 1090 km in 10 hours. What is its speed?,107,104,109,111,C,Distance = Speed × Time = 109 × 10 = 1090 km. So the answer is 109 km/h.,Aptitude,Time and Distance
"A can complete a piece of work in 8 days and B can complete it in 18 days. Working together, how many days will they take (rounded to 2 decimal places)?",7.04,5.54,4.54,6.54,B,Combined rate = 1/8 + 1/18. Time together = (8×18)/(8+18) = 5.54 days.,Aptitude,Time and Work
A vehicle travels at 89 km/h for 8 hours. What distance does it cover?,707,710,712,709,C,Distance = Speed × Time = 89 × 8 = 712 km. So the answer is 712 km.,Aptitude,Time and Distance
A vehicle covers 837 km in 9 hours. What is its speed?,93,96,88,90,A,Distance = Speed × Time = 93 × 9 = 837 km. So the answer is 93 km/h.,Aptitude,Time and Distance
"Find the average of these numbers: 53, 90, 74, 66, 55, 32, 50.",60,63,61,55,A,"Sum = 420, Count = 7, Average = 420/7 = 60.",Aptitude,Averages
Find the Compound Interest on ₹7186 at 10% per annum for 2 years (compounded annually).,1509,1489,1459,1529,A,Amount = P(1+R/100)^T = 7186(1+10/100)^2 ≈ ₹8695. CI = Amount − P = ₹1509.,Aptitude,Compound Interest
"A can complete a piece of work in 4 days and B can complete it in 14 days. Working together, how many days will they take (rounded to 2 decimal places)?",3.11,4.11,2.11,2.61,A,Combined rate = 1/4 + 1/14. Time together = (4×14)/(4+14) = 3.11 days.,Aptitude,Time and Work
Find the Simple Interest on ₹39772 at 4% per annum for 3 years.,4573,5073,4873,4773,D,SI = (P × R × T)/100 = (39772 × 4 × 3)/100 = ₹4773.,Aptitude,Simple Interest
"Two numbers are in the ratio 8:10. If their sum is 126, find the larger number.",75,70,85,65,B,Total parts = 8+10 = 18. Each part = 126/18 = 7. Larger number = 10 × 7 = 70.,Aptitude,Ratios
A quantity of 463 is increased by 25%. What is the new value?,579,559,574,564,A,"25% of 463 = 116. Since it increased, new value = 463 + 116 = 579.",Aptitude,Percentage
What is the HCF (Highest Common Factor) of 72 and 72?,72,73,70,74,A,"HCF(72,72) = 72.",Aptitude,LCM and HCF
Find the Compound Interest on ₹2252 at 10% per annum for 3 years (compounded annually).,745,895,595,695,A,Amount = P(1+R/100)^T = 2252(1+10/100)^3 ≈ ₹2997. CI = Amount − P = ₹745.,Aptitude,Compound Interest
A shopkeeper buys an item for ₹4583 and sells it at a 20% loss. What is the selling price?,3636,3666,3716,3686,B,Loss amount = 20% of 4583 = ₹917. Selling price = 4583 - 917 = ₹3666.,Aptitude,Profit and Loss
"Two numbers are in the ratio 10:2. If their sum is 228, find the larger number.",190,175,195,187,A,Total parts = 10+2 = 12. Each part = 228/12 = 19. Larger number = 10 × 19 = 190.,Aptitude,Ratios
A shopkeeper buys an item for ₹3137 and sells it at a 25% loss. What is the selling price?,2433,2383,2403,2353,D,Loss amount = 25% of 3137 = ₹784. Selling price = 3137 - 784 = ₹2353.,Aptitude,Profit and Loss
Find the Simple Interest on ₹3185 at 6% per annum for 4 years.,664,764,964,564,B,SI = (P × R × T)/100 = (3185 × 6 × 4)/100 = ₹764.,Aptitude,Simple Interest
A shopkeeper buys an item for ₹3373 and sells it at a 30% loss. What is the selling price?,2391,2361,2441,2281,B,Loss amount = 30% of 3373 = ₹1012. Selling price = 3373 - 1012 = ₹2361.,Aptitude,Profit and Loss
"Find the average of these numbers: 57, 51, 52, 14, 46.",42,44,45,46,B,"Sum = 220, Count = 5, Average = 220/5 = 44.",Aptitude,Averages
"A can complete a piece of work in 5 days and B can complete it in 13 days. Working together, how many days will they take (rounded to 2 decimal places)?",3.11,4.11,5.61,3.61,D,Combined rate = 1/5 + 1/13. Time together = (5×13)/(5+13) = 3.61 days.,Aptitude,Time and Work
"Find the average of these numbers: 92, 16, 15.",42,36,44,41,D,"Sum = 123, Count = 3, Average = 123/3 = 41.",Aptitude,Averages
A vehicle covers 320 km in 8 hours. What is its speed?,38,45,39,40,D,Distance = Speed × Time = 40 × 8 = 320 km. So the answer is 40 km/h.,Aptitude,Time and Distance
"A can complete a piece of work in 12 days and B can complete it in 14 days. Working together, how many days will they take (rounded to 2 decimal places)?",6.96,6.46,5.46,7.46,B,Combined rate = 1/12 + 1/14. Time together = (12×14)/(12+14) = 6.46 days.,Aptitude,Time and Work
A shopkeeper buys an item for ₹2585 and sells it at a 20% profit. What is the selling price?,3132,3102,3152,3072,B,Profit amount = 20% of 2585 = ₹517. Selling price = 2585 + 517 = ₹3102.,Aptitude,Profit and Loss
A vehicle covers 544 km in 8 hours. What is its speed?,70,63,68,69,C,Distance = Speed × Time = 68 × 8 = 544 km. So the answer is 68 km/h.,Aptitude,Time and Distance
A vehicle covers 352 km at a speed of 88 km/h. How long does it take?,6,9,2,4,D,Distance = Speed × Time = 88 × 4 = 352 km. So the answer is 4 hours.,Aptitude,Time and Distance
"Find the average of these numbers: 64, 81, 80.",78,80,75,70,C,"Sum = 225, Count = 3, Average = 225/3 = 75.",Aptitude,Averages
Find the Simple Interest on ₹18918 at 4% per annum for 5 years.,3784,4084,3834,3484,A,SI = (P × R × T)/100 = (18918 × 4 × 5)/100 = ₹3784.,Aptitude,Simple Interest
"Find the average of these numbers: 39, 23, 78, 34, 54, 87, 94, 7.",55,52,50,53,B,"Sum = 416, Count = 8, Average = 416/8 = 52.",Aptitude,Averages
A card is drawn from a well-shuffled standard deck of 52 cards. What is the probability of drawing an ace?,1/13,3/52,9/52,7/52,A,"Favourable outcomes = 4, Total outcomes = 52. Probability = 4/52 = 1/13 (in simplest form).",Aptitude,Probability
A shopkeeper buys an item for ₹490 and sells it at a 50% loss. What is the selling price?,275,245,325,165,B,Loss amount = 50% of 490 = ₹245. Selling price = 490 - 245 = ₹245.,Aptitude,Profit and Loss
A vehicle travels at 33 km/h for 5 hours. What distance does it cover?,165,166,160,170,A,Distance = Speed × Time = 33 × 5 = 165 km. So the answer is 165 km.,Aptitude,Time and Distance
A vehicle travels at 35 km/h for 9 hours. What distance does it cover?,315,314,310,320,A,Distance = Speed × Time = 35 × 9 = 315 km. So the answer is 315 km.,Aptitude,Time and Distance
Is 556 divisible by 9?,Yes,No,Cannot say,Only sometimes,B,"556 ÷ 9 leaves remainder 7, so the answer is No.",Aptitude,Divisibility
"Two numbers are in the ratio 10:6. If their sum is 208, find the larger number.",127,130,140,120,B,Total parts = 10+6 = 16. Each part = 208/16 = 13. Larger number = 10 × 13 = 130.,Aptitude,Ratios
A quantity of 462 is decreased by 10%. What is the new value?,421,401,416,436,C,"10% of 462 = 46. Since it decreased, new value = 462 - 46 = 416.",Aptitude,Percentage
Find the Compound Interest on ₹8662 at 5% per annum for 3 years (compounded annually).,1215,1315,1365,1465,C,Amount = P(1+R/100)^T = 8662(1+5/100)^3 ≈ ₹10027. CI = Amount − P = ₹1365.,Aptitude,Compound Interest
A shopkeeper buys an item for ₹4655 and sells it at a 10% profit. What is the selling price?,5071,5171,5121,5141,C,Profit amount = 10% of 4655 = ₹466. Selling price = 4655 + 466 = ₹5121.,Aptitude,Profit and Loss
"Two numbers are in the ratio 2:8. If their sum is 60, find the larger number.",33,53,48,51,C,Total parts = 2+8 = 10. Each part = 60/10 = 6. Larger number = 8 × 6 = 48.,Aptitude,Ratios
A vehicle covers 370 km in 10 hours. What is its speed?,38,35,37,42,C,Distance = Speed × Time = 37 × 10 = 370 km. So the answer is 37 km/h.,Aptitude,Time and Distance
A quantity of 862 is increased by 12%. What is the new value?,945,965,960,980,B,"12% of 862 = 103. Since it increased, new value = 862 + 103 = 965.",Aptitude,Percentage
A vehicle travels at 56 km/h for 2 hours. What distance does it cover?,115,113,111,112,D,Distance = Speed × Time = 56 × 2 = 112 km. So the answer is 112 km.,Aptitude,Time and Distance
"Two numbers are in the ratio 8:12. If their sum is 120, find the larger number.",57,75,82,72,D,Total parts = 8+12 = 20. Each part = 120/20 = 6. Larger number = 12 × 6 = 72.,Aptitude,Ratios
A vehicle covers 1050 km at a speed of 105 km/h. How long does it take?,8,11,5,10,D,Distance = Speed × Time = 105 × 10 = 1050 km. So the answer is 10 hours.,Aptitude,Time and Distance
A fair coin is tossed twice. What is the probability of getting exactly two heads?,1/4,1/12,1/3,3/4,A,"Favourable outcomes = 1, Total outcomes = 4. Probability = 1/4 = 1/4 (in simplest form).",Aptitude,Probability
Find the Compound Interest on ₹5553 at 5% per annum for 2 years (compounded annually).,719,669,589,569,D,Amount = P(1+R/100)^T = 5553(1+5/100)^2 ≈ ₹6122. CI = Amount − P = ₹569.,Aptitude,Compound Interest
A quantity of 893 is decreased by 25%. What is the new value?,670,680,650,655,A,"25% of 893 = 223. Since it decreased, new value = 893 - 223 = 670.",Aptitude,Percentage
Find the Compound Interest on ₹4511 at 10% per annum for 3 years (compounded annually).,1343,1443,1493,1393,C,Amount = P(1+R/100)^T = 4511(1+10/100)^3 ≈ ₹6004. CI = Amount − P = ₹1493.,Aptitude,Compound Interest
"Find the average of these numbers: 69, 93, 26, 76.",71,63,66,68,C,"Sum = 264, Count = 4, Average = 264/4 = 66.",Aptitude,Averages
A quantity of 585 is decreased by 10%. What is the new value?,527,512,532,547,A,"10% of 585 = 58. Since it decreased, new value = 585 - 58 = 527.",Aptitude,Percentage
"A can complete a piece of work in 17 days and B can complete it in 17 days. Working together, how many days will they take (rounded to 2 decimal places)?",8.50,6.50,9.00,8.00,A,Combined rate = 1/17 + 1/17. Time together = (17×17)/(17+17) = 8.50 days.,Aptitude,Time and Work
What is the LCM (Least Common Multiple) of 21 and 30?,210,208,214,207,A,"LCM(21,30) = (21×30)/HCF(21,30) = 210.",Aptitude,LCM and HCF
A shopkeeper buys an item for ₹4218 and sells it at a 30% loss. What is the selling price?,2953,2923,2983,2903,A,Loss amount = 30% of 4218 = ₹1265. Selling price = 4218 - 1265 = ₹2953.,Aptitude,Profit and Loss
"A can complete a piece of work in 18 days and B can complete it in 19 days. Working together, how many days will they take (rounded to 2 decimal places)?",9.74,10.24,8.24,9.24,D,Combined rate = 1/18 + 1/19. Time together = (18×19)/(18+19) = 9.24 days.,Aptitude,Time and Work
"Find the average of these numbers: 66, 63, 72.",64,68,67,70,C,"Sum = 201, Count = 3, Average = 201/3 = 67.",Aptitude,Averages
"Two numbers are in the ratio 4:10. If their sum is 154, find the larger number.",115,120,110,113,C,Total parts = 4+10 = 14. Each part = 154/14 = 11. Larger number = 10 × 11 = 110.,Aptitude,Ratios
Find the Compound Interest on ₹8606 at 20% per annum for 2 years (compounded annually).,3737,3807,3637,3787,D,Amount = P(1+R/100)^T = 8606(1+20/100)^2 ≈ ₹12393. CI = Amount − P = ₹3787.,Aptitude,Compound Interest
A shopkeeper buys an item for ₹1408 and sells it at a 10% profit. What is the selling price?,1599,1549,1529,1579,B,Profit amount = 10% of 1408 = ₹141. Selling price = 1408 + 141 = ₹1549.,Aptitude,Profit and Loss
A vehicle covers 288 km at a speed of 32 km/h. How long does it take?,11,12,9,7,C,Distance = Speed × Time = 32 × 9 = 288 km. So the answer is 9 hours.,Aptitude,Time and Distance
"Find the average of these numbers: 73, 66, 87, 98, 56, 66, 51.",76,74,71,69,C,"Sum = 497, Count = 7, Average = 497/7 = 71.",Aptitude,Averages
What is the LCM (Least Common Multiple) of 11 and 13?,141,147,142,143,D,"LCM(11,13) = (11×13)/HCF(11,13) = 143.",Aptitude,LCM and HCF
