Question,Option A,Option B,Option C,Option D,Correct Answer,Solution,Category,Subcategory
Which word is a synonym of 'careless'?,noisy,detest,reckless,construct,C,'reckless' is similar in meaning to 'careless'.,English Subjects,Synonyms
Which word is a synonym of 'small'?,obscure,purchase,peaceful,tiny,D,'tiny' is similar in meaning to 'small'.,English Subjects,Synonyms
"Which term matches this description: ""a verb tense used to describe actions that will happen, e.g. 'She will walk to school.'""?",the simple past tense,the simple future tense,the past continuous tense,the present perfect tense,B,"The description matches the simple future tense: a verb tense used to describe actions that will happen, e.g. 'She will walk to school.'",English Subjects,Tenses
'destroy' is a antonym of which word?,buy,give,arrive,create,D,'destroy' is opposite in meaning to 'create'.,English Subjects,Antonyms
Which article correctly precedes the word 'honest man'?,an,a,no article,the,A,"'honest man' starts with a vowel sound, so the correct article is 'an'.",English Subjects,Articles
Which word is a synonym of 'answer'?,reply,radiant,near,discover,A,'reply' is similar in meaning to 'answer'.,English Subjects,Synonyms
Choose the word that is similar in meaning to 'light':,dim,powerful,weightless,create,C,'weightless' is similar in meaning to 'light'.,English Subjects,Synonyms
Choose the word that is opposite in meaning to 'genuine':,criticise,rough,narrow,fake,D,'fake' is opposite in meaning to 'genuine'.,English Subjects,Antonyms
'slow' is a antonym of which word?,advance,fast,include,hard,B,'slow' is opposite in meaning to 'fast'.,English Subjects,Antonyms
Which word is similar in meaning to 'significant'?,hot,like,important,hide,C,'important' is similar in meaning to 'significant'.,English Subjects,Synonyms
Choose the correct article to fill the blank: '___ university',a,the,no article,an,A,"'university' starts with a consonant sound, so the correct article is 'a'.",English Subjects,Articles
"Identify the correctly completed sentence's tense: ""We are going to the beach tomorrow."" — which tense is used?",Present Perfect,Past Perfect,Present Continuous (future use),Simple Future,C,"The sentence ""We are going to the beach tomorrow."" is written in the Present Continuous (future use) tense.",English Subjects,Tenses
Which word is similar in meaning to 'filthy'?,useful,begin,rare,dirty,D,'dirty' is similar in meaning to 'filthy'.,English Subjects,Synonyms
Which article correctly precedes the word 'onion'?,the,an,a,no article,B,"'onion' starts with a vowel sound, so the correct article is 'an'.",English Subjects,Articles
Choose the correct article to fill the blank: '___ yacht',a,the,no article,an,A,"'yacht' starts with a consonant sound, so the correct article is 'a'.",English Subjects,Articles
'noisy' is a synonym of which word?,rich,sad,smart,loud,D,'noisy' is similar in meaning to 'loud'.,English Subjects,Synonyms
Which word is similar in meaning to 'complete'?,smart,cheap,give,full,D,'full' is similar in meaning to 'complete'.,English Subjects,Synonyms
Which word is a synonym of 'laugh'?,chuckle,hazardous,construct,sluggish,A,'chuckle' is similar in meaning to 'laugh'.,English Subjects,Synonyms
'wealthy' is a synonym of which word?,ancient,safe,rich,common,C,'wealthy' is similar in meaning to 'rich'.,English Subjects,Synonyms
"Fill in the blank: ______ refers to ""a verb tense used for actions completed before another past action, e.g. 'She had walked to school before it rained.'"".",the past perfect tense,the simple past tense,the present perfect tense,the simple future tense,A,"the past perfect tense refers to: a verb tense used for actions completed before another past action, e.g. 'She had walked to school before it rained.'",English Subjects,Tenses
Which word is a antonym of 'safe'?,sad,criticise,scatter,dangerous,D,'dangerous' is opposite in meaning to 'safe'.,English Subjects,Antonyms
Which word is a synonym of 'careful'?,observe,genuine,cautious,beneficial,C,'cautious' is similar in meaning to 'careful'.,English Subjects,Synonyms
"Identify the correctly completed sentence's tense: ""I was eating lunch when you called."" — which tense is used?",Simple Present,Past Continuous,Present Continuous,Past Perfect,B,"The sentence ""I was eating lunch when you called."" is written in the Past Continuous tense.",English Subjects,Tenses
Which word is a antonym of 'raise'?,thin,lower,arrogant,light,B,'lower' is opposite in meaning to 'raise'.,English Subjects,Antonyms
Which word is a synonym of 'perfect'?,cunning,silent,elevated,flawless,D,'flawless' is similar in meaning to 'perfect'.,English Subjects,Synonyms
'poor' is a antonym of which word?,high,rich,permit,smooth,B,'poor' is opposite in meaning to 'rich'.,English Subjects,Antonyms
Choose the correct article to fill the blank: '___ queen',an,the,a,no article,C,"'queen' starts with a consonant sound, so the correct article is 'a'.",English Subjects,Articles
Choose the word that is similar in meaning to 'thin':,slender,tiny,hilarious,deceitful,A,'slender' is similar in meaning to 'thin'.,English Subjects,Synonyms
'elevated' is a synonym of which word?,dangerous,brave,high,dislike,C,'elevated' is similar in meaning to 'high'.,English Subjects,Synonyms
Which word is similar in meaning to 'tiny'?,cry,real,lose,small,D,'small' is similar in meaning to 'tiny'.,English Subjects,Synonyms
"Which term matches this description: ""a word that expresses an action, occurrence, or state of being""?",a pronoun,a verb,a proper noun,an intransitive verb,B,"The description matches a verb: a word that expresses an action, occurrence, or state of being",English Subjects,Parts of Speech
"Which verb form correctly completes the sentence: ""The sun ___ in the east.""?",rose,rises,will rise,is rising,B,"The sentence requires the Simple Present form: 'rises'. Full sentence: ""The sun rises in the east.""",English Subjects,Tenses
Which article correctly precedes the word 'cat'?,an,a,no article,the,B,"'cat' starts with a consonant sound, so the correct article is 'a'.",English Subjects,Articles
'quick' is a synonym of which word?,dirty,strong,thick,fast,D,'quick' is similar in meaning to 'fast'.,English Subjects,Synonyms
"Which term matches this description: ""a sentence made of two or more independent clauses joined by a conjunction""?",a simple sentence,a compound sentence,a subject in a sentence,a complex sentence,B,The description matches a compound sentence: a sentence made of two or more independent clauses joined by a conjunction,English Subjects,Sentence Structure
Which word is a synonym of 'narrow'?,uncommon,slim,near,observe,B,'slim' is similar in meaning to 'narrow'.,English Subjects,Synonyms
Choose the word that is similar in meaning to 'old':,sluggish,adore,ancient,untrue,C,'ancient' is similar in meaning to 'old'.,English Subjects,Synonyms
"Which verb form correctly completes the sentence: ""He ___ to London next week.""?",is flying,flew,flies,had flown,A,"The sentence requires the Present Continuous form: 'is flying'. Full sentence: ""He is flying to London next week.""",English Subjects,Tenses
Which word is similar in meaning to 'challenging'?,jump,end,difficult,rude,C,'difficult' is similar in meaning to 'challenging'.,English Subjects,Synonyms
"Fill in the blank: ______ refers to ""a verb tense used for actions that were ongoing in the past, e.g. 'She was walking to school.'"".",the past continuous tense,the present perfect tense,the simple present tense,the simple past tense,A,"the past continuous tense refers to: a verb tense used for actions that were ongoing in the past, e.g. 'She was walking to school.'",English Subjects,Tenses
Which word is a synonym of 'bright'?,sorrowful,shatter,grave,radiant,D,'radiant' is similar in meaning to 'bright'.,English Subjects,Synonyms
"Which term matches this description: ""a noun that refers to a group of people or things, such as 'team' or 'flock'""?",an interjection,a transitive verb,an adverb,a collective noun,D,"The description matches a collective noun: a noun that refers to a group of people or things, such as 'team' or 'flock'",English Subjects,Parts of Speech
Choose the correct article to fill the blank: '___ apartment',a,an,the,no article,B,"'apartment' starts with a vowel sound, so the correct article is 'an'.",English Subjects,Articles
Which word is a synonym of 'expensive'?,modern,conceal,correct,costly,D,'costly' is similar in meaning to 'expensive'.,English Subjects,Synonyms
Choose the correct article to fill the blank: '___ banana',an,no article,the,a,D,"'banana' starts with a consonant sound, so the correct article is 'a'.",English Subjects,Articles
'grab' is a synonym of which word?,unknown,like,take,close,C,'grab' is similar in meaning to 'take'.,English Subjects,Synonyms
Choose the correct article to fill the blank: '___ jacket',an,a,the,no article,B,"'jacket' starts with a consonant sound, so the correct article is 'a'.",English Subjects,Articles
What is the past continuous tense?,"a verb tense used to describe actions that will happen, e.g. 'She will walk to school.'","a verb tense used for actions completed before another past action, e.g. 'She had walked to school before it rained.'","a verb tense used to describe habitual actions or general facts, e.g. 'She walks to school.'","a verb tense used for actions that were ongoing in the past, e.g. 'She was walking to school.'",D,"the past continuous tense is: a verb tense used for actions that were ongoing in the past, e.g. 'She was walking to school.'",English Subjects,Tenses
"Fill in the blank: ______ refers to ""a noun that cannot be counted and typically has no plural form, such as 'water' or 'information'"".",a pronoun,a transitive verb,a noun,an uncountable noun,D,"an uncountable noun refers to: a noun that cannot be counted and typically has no plural form, such as 'water' or 'information'",English Subjects,Parts of Speech
Which article correctly precedes the word 'orange'?,the,no article,an,a,C,"'orange' starts with a vowel sound, so the correct article is 'an'.",English Subjects,Articles
"Complete the sentence correctly: ""They ___ dinner when the power went out.""",had,have,will have,were having,D,"The sentence requires the Past Continuous form: 'were having'. Full sentence: ""They were having dinner when the power went out.""",English Subjects,Tenses
Which word is similar in meaning to 'foolish'?,stupid,expensive,careful,nervous,A,'stupid' is similar in meaning to 'foolish'.,English Subjects,Synonyms
Which word is a synonym of 'keep'?,retain,commence,assist,distant,A,'retain' is similar in meaning to 'keep'.,English Subjects,Synonyms
Which word is similar in meaning to 'antique'?,ancient,false,useless,love,A,'ancient' is similar in meaning to 'antique'.,English Subjects,Synonyms
Which word is similar in meaning to 'courteous'?,far,careful,polite,like,C,'polite' is similar in meaning to 'courteous'.,English Subjects,Synonyms
'fake' is a antonym of which word?,hot,genuine,succeed,heavy,B,'fake' is opposite in meaning to 'genuine'.,English Subjects,Antonyms
