Question,Option A,Option B,Option C,Option D,Correct Answer,Solution,Category,Subcategory
In which year did The Kalinga War take place (approximately)?,-211,-281,-271,-261,D,The Kalinga War took place in approximately -261.,History,Ancient History
"Which term matches this description: ""the period of direct British Crown rule over the Indian subcontinent from 1858 to 1947""?",the Champaran Satyagraha,the British Raj,Rajiv Gandhi,Lord Mountbatten,B,The description matches the British Raj: the period of direct British Crown rule over the Indian subcontinent from 1858 to 1947,History,Indian History
"Which term matches this description: ""established in 1945 after World War II to promote international peace and cooperation""?",Vasco da Gama,the United Nations' founding,Mikhail Gorbachev,the Truman Doctrine,B,The description matches the United Nations' founding: established in 1945 after World War II to promote international peace and cooperation,History,Modern History
"Which term matches this description: ""a barrier that divided East and West Berlin from 1961 to 1989, symbolising the Cold War divide""?",Tipu Sultan,Benito Mussolini,the Berlin Wall,Joseph Stalin,C,"The description matches the Berlin Wall: a barrier that divided East and West Berlin from 1961 to 1989, symbolising the Cold War divide",History,Modern History
What is Franklin D. Roosevelt?,a US programme providing economic aid to help rebuild Western European economies after World War II,"Mandela became South Africa's first Black president in 1994, ending decades of apartheid",the US President who led the country through the Great Depression and most of World War II,"its inability to prevent aggression by major powers, contributing to the outbreak of World War II",C,Franklin D. Roosevelt is: the US President who led the country through the Great Depression and most of World War II,History,Modern History
What is the Government of India Act 1858?,the chief architect of the Indian Constitution and a leader for social justice and rights of marginalised communities,"a movement launched by Gandhi urging Indians to break unjust British laws, notably through the Salt March",a war fought between India and Pakistan primarily over the disputed region of Kashmir,the act that transferred control of India from the East India Company to the British Crown,D,the Government of India Act 1858 is: the act that transferred control of India from the East India Company to the British Crown,History,Indian History
Which event happened closest to the year 1942?,The Kalinga War,The Black Death,The Battle of Waterloo,The Quit India Movement,D,The Quit India Movement occurred in approximately 1942.,History,Indian History
Which statement correctly describes the ancient city of Pataliputra?,"the capital of the Maurya and Gupta empires, located near modern-day Patna",a Gupta emperor whose reign is considered part of the golden age of ancient India,an ancient stone slab that helped scholars decipher Egyptian hieroglyphics,"an ancient Indian poet and playwright, celebrated as one of the greatest writers in Sanskrit literature",A,"By definition, the ancient city of Pataliputra is: the capital of the Maurya and Gupta empires, located near modern-day Patna",History,Ancient History
"Which term matches this description: ""a major city of the ancient Indus Valley Civilisation, known for its advanced drainage systems""?",Mohenjo-daro,Harappa,the Inca Empire,the Maya civilisation,A,"The description matches Mohenjo-daro: a major city of the ancient Indus Valley Civilisation, known for its advanced drainage systems",History,Ancient History
Which statement correctly describes Cleopatra?,"the last active ruler of the Ptolemaic Kingdom of Egypt, known for her alliances with Roman leaders",a series of wars fought between ancient Rome and Carthage,"the period following Alexander the Great's conquests, marked by the spread of Greek culture across Asia and Africa","an ancient Indian poet and playwright, celebrated as one of the greatest writers in Sanskrit literature",A,"By definition, Cleopatra is: the last active ruler of the Ptolemaic Kingdom of Egypt, known for her alliances with Roman leaders",History,Ancient History
"Which historical event is described as: ""a period of cultural, artistic, and intellectual revival in Europe, beginning in Italy""?",India's Independence,The Glorious Revolution,The beginning of the Renaissance,The sinking of the Titanic,C,"This describes The beginning of the Renaissance: a period of cultural, artistic, and intellectual revival in Europe, beginning in Italy.",History,Medieval History
Which statement correctly describes P.V. Narasimha Rao?,a 1932 agreement between Mahatma Gandhi and Dr. B.R. Ambedkar regarding representation for the depressed classes in India,the Indian Prime Minister who initiated major economic liberalisation reforms in 1991,"India's second Prime Minister, known for the slogan 'Jai Jawan Jai Kisan'",a British military officer instrumental in establishing British East India Company dominance in India,B,"By definition, P.V. Narasimha Rao is: the Indian Prime Minister who initiated major economic liberalisation reforms in 1991",History,Indian History
